transaction_id,TransactionAmount,TransactionDate,MerchantID,Location,Latitude,Longitude,AccountID,CustomerAge,DeviceType,Channel,TransactionType,TransactionStatus,LoginAttempts,AccountBalance,TransactionDuration,is_weekend,is_true_anomaly
TX009644,83052.72,2025-07-27 10:53:39,M181,Salatiga,-19.314536,167.579900,255,64,Windows,Web,Kredit,Failed,1,3025792.4649577285,48,1,0
TX008894,44699.01,2025-07-11 16:10:23,M127,Bengkulu,5.452069,-135.200761,463,53,Windows,MobileApp,QR Payment,Success,1,4722225.393190431,85,0,0
TX008020,69862.27,2025-06-22 09:47:16,M72,Tanjungpinang,-23.6785035,165.516331,428,23,iOS,Web,Tarik Tunai,Success,1,5167955.721059013,58,1,0
TX002232,36956.72,2025-02-17 08:49:34,M175,Palu,-88.481029,177.093808,73,53,Android,MobileApp,QR Payment,Success,1,835914.5689072055,10,0,0
TX000993,155066.85,2025-01-21 15:47:48,M58,Tual,-80.5907505,101.051266,385,37,Android,ATM,Transfer,Success,1,1707624.9841441705,44,0,0
TX009412,167598.63,2025-07-22 09:26:17,M114,Bau-Bau,-82.2003625,-94.844715,413,35,Windows,MobileApp,Transfer,Success,1,1770348.851602563,18,0,0
TX007058,86428.07,2025-06-02 11:12:34,M102,Mataram,73.291790,-11.277172,82,50,iOS,MobileApp,Tarik Tunai,Success,1,4853102.837044806,62,0,0
TX006789,44210.3,2025-05-27 12:25:02,M134,Kota Administrasi Jakarta Timur,3.5635175,-15.625367,434,46,Android,Web,QR Payment,Success,1,24358494.549556077,34,0,0
TX000360,25923.67,2025-01-08 16:01:07,M41,Tidore Kepulauan,27.193995,25.985612,235,35,iOS,Web,Tarik Tunai,Success,1,301195.1781837601,64,0,0
TX000304,51094.66,2025-01-07 16:08:19,M2,Batam,-66.175470,-70.594585,54,31,Mac,MobileApp,Tarik Tunai,Success,1,2983395.8142392705,89,0,0
TX002627,70828.16,2025-02-26 18:13:37,M21,Pekalongan,13.018209,-0.483284,295,27,Android,Web,Kredit,Success,1,1956729.5989715892,49,0,0
TX008965,238127.53,2025-07-13 11:02:07,M20,Kota Administrasi Jakarta Pusat,-16.695423,-133.422201,381,67,Windows,ATM,QR Payment,Success,1,2731479.2347301864,103,1,0
TX004513,52034.1,2025-04-07 06:35:34,M170,Blitar,1.985030,20.411659,458,41,iOS,MobileApp,Tarik Tunai,Success,1,3887642.210617475,75,0,0
TX005910,115657.01,2025-05-08 20:39:45,M86,Purwokerto,33.0397865,165.918065,291,39,Android,MobileApp,Kredit,Success,1,31548403.50121608,51,0,0
TX008313,50879.23,2025-06-29 12:55:56,M57,Padang Sidempuan,-73.575110,19.150975,355,57,Linux,MobileApp,Kredit,Success,1,2916788.3836753615,22,1,0
TX003100,62519.54,2025-03-08 12:27:57,M172,Parepare,-54.4038335,-73.832848,223,40,iOS,MobileApp,Tarik Tunai,Success,1,1214603.1579390785,21,1,0
TX005703,83286.91,2025-05-03 13:53:39,M80,Pagaralam,-61.994417,-7.794771,267,60,Android,MobileApp,QR Payment,Success,1,3344408.3987197746,18,1,0
TX003898,55718.26,2025-03-25 18:01:29,M38,Makassar,-38.8373805,160.270625,435,23,Windows,Web,QR Payment,Success,1,1415649.1770105828,84,0,0
TX005440,113322.31,2025-04-28 06:35:39,M14,Semarang,-57.637695,-59.782537,217,52,Android,ATM,Transfer,Success,1,3407111.4990854417,80,0,0
TX007930,33146.04,2025-06-20 11:08:23,M77,Tasikmalaya,61.9410725,-143.201306,231,44,Android,MobileApp,Transfer,Success,1,4015851.5981961535,29,0,0
TX000621,26041.57,2025-01-14 14:54:51,M158,Medan,67.966508,125.444106,122,60,Mac,MobileApp,Kredit,Success,1,2313577.6898133648,27,0,0
TX007235,56383.87,2025-06-05 13:56:35,M39,Sungai Penuh,-26.2897275,-16.997558,71,56,Mac,Web,Kredit,Success,1,3875518.2220972353,20,0,0
TX002498,139577.59,2025-02-23 22:17:51,M125,Tidore Kepulauan,-29.5772225,68.314627,498,48,Windows,MobileApp,Debit,Success,1,6065278.978117477,118,1,0
TX000713,13781.4,2025-01-16 06:59:31,M194,Palu,-71.7833775,126.531902,352,39,Mac,MobileApp,Tarik Tunai,Success,1,5978662.910490685,108,0,0
TX008403,72976.85,2025-06-30 14:58:42,M97,Purwokerto,75.3255295,88.716433,114,53,iOS,ATM,Tarik Tunai,Success,1,6377068.691277228,32,0,0
TX002855,77544.02,2025-03-02 07:35:45,M101,Batam,-66.175470,-70.594585,54,31,Mac,ATM,Transfer,Success,1,2956946.4468049547,92,1,0
TX004269,36132.31,2025-04-02 10:59:33,M143,Batam,-68.5797145,121.567993,496,18,Mac,Web,Debit,Success,1,1616724.5081119472,25,0,0
TX002908,35749.42,2025-03-03 09:29:48,M135,Ternate,25.6232625,-23.900799,305,66,Android,Web,Tarik Tunai,Success,1,3056518.48308485,37,0,0
TX008080,303830.34,2025-06-24 12:08:19,M103,Sukabumi,-49.9058335,-174.120359,393,61,Linux,EDC,QR Payment,Success,1,4870290.92279542,112,0,0
TX004516,58040.4,2025-04-07 11:54:26,M127,Singkawang,-18.523600,88.297497,81,64,Windows,Web,Kredit,Failed,1,1380756.2761125772,60,0,0
TX001261,64828.18,2025-01-27 18:59:58,M124,Tangerang,69.4246445,-92.810437,30,41,Linux,Web,Transfer,Success,1,2650276.3830053513,117,0,0
TX003160,48267.97,2025-03-09 08:14:20,M69,Tarakan,-43.9367555,-129.717549,470,29,Android,MobileApp,Debit,Success,1,7773782.821716524,10,1,0
TX000970,25517.13,2025-01-21 08:26:55,M52,Tomohon,61.430983,-91.235376,377,26,Mac,Web,Tarik Tunai,Success,1,45436241.68348459,19,0,0
TX003912,57652.45,2025-03-25 08:48:57,M177,Purwokerto,-33.260438,-18.938845,432,62,Mac,MobileApp,Transfer,Success,1,2160751.2477166667,55,0,0
TX005198,27045.69,2025-04-22 13:27:16,M7,Depok,-29.907358,85.118025,23,56,Windows,ATM,QR Payment,Success,1,9381436.733460575,13,0,0
TX008846,54434.43,2025-07-10 16:47:42,M122,Kota Administrasi Jakarta Timur,-43.915897,127.452685,174,20,Linux,Web,QR Payment,Success,1,2586260.963823226,100,0,0
TX000259,53851.29,2025-01-06 04:26:35,M136,Tanjungpinang,-60.8950325,157.817556,495,22,iOS,MobileApp,Kredit,Success,1,370478.0282755714,42,0,0
TX003790,95573.32,2025-03-22 20:08:11,M102,Surabaya,-81.615614,120.351950,300,58,Linux,MobileApp,Tarik Tunai,Success,1,1204374.4855366172,39,1,0
TX009202,61520.07,2025-07-18 21:30:31,M49,Tasikmalaya,0.8700635,-109.185923,354,47,iOS,MobileApp,Tarik Tunai,Success,1,17769609.99959998,77,0,0
TX000487,200908.24,2025-01-11 10:54:36,M200,Semarang,-10.6865355,83.656949,83,50,Android,MobileApp,Kredit,Success,1,21585415.56425951,92,1,0
TX007907,142545.61,2025-06-20 15:35:02,M74,Meulaboh,40.0224835,-152.102647,264,41,Mac,EDC,Debit,Success,1,1180812.885825448,12,0,0
TX000518,41221.66,2025-01-11 22:14:14,M187,Sibolga,4.310156,-97.334409,9,50,Linux,ATM,Kredit,Success,1,755050.4889756583,12,1,0
TX008342,49083.1,2025-06-29 11:12:38,M35,Palu,13.687441,-28.650833,145,59,Linux,EDC,Tarik Tunai,Success,1,1947602.3031336288,23,1,0
TX000311,36177.12,2025-01-07 08:18:53,M178,Pontianak,11.803963,58.136854,408,59,Windows,Web,Debit,Success,1,7921365.516841236,111,0,0
TX003231,18209.35,2025-03-10 07:29:12,M34,Manado,-62.1303215,-124.510343,85,58,Linux,Web,Kredit,Success,1,1427614.3015024199,65,0,0
TX007932,49316.54,2025-06-20 14:10:35,M122,Tidore Kepulauan,-82.5282545,-13.065820,332,62,iOS,Web,Transfer,Success,1,3586812.5190673945,68,0,0
TX007457,33867.08,2025-06-10 16:45:26,M1,Tidore Kepulauan,-82.5282545,-13.065820,332,62,iOS,MobileApp,QR Payment,Success,1,3602261.9725493314,119,0,0
TX009783,35266.5,2025-07-30 09:51:40,M200,Purwokerto,-33.260438,-18.938845,432,62,Mac,MobileApp,Tarik Tunai,Success,1,2183137.1947266255,90,0,0
TX005183,35229.28,2025-04-22 15:54:57,M93,Kediri,-56.437459,-33.729949,211,58,Windows,ATM,Transfer,Success,1,8601814.703541115,18,0,0
TX008076,53177.12,2025-06-24 21:08:28,M123,Cirebon,77.2721845,-133.744430,193,28,Mac,MobileApp,Kredit,Success,1,21288466.873881005,120,0,0
TX006501,80135.21,2025-05-20 09:59:51,M159,Banjarbaru,64.2679285,44.714998,285,46,iOS,MobileApp,QR Payment,Success,1,17397581.771717664,120,0,0
TX006790,217309.35,2025-05-27 07:51:35,M120,Banjarbaru,76.6989315,85.133269,307,32,iOS,MobileApp,Kredit,Success,1,3502642.1258861725,120,0,0
TX007772,37462.98,2025-06-17 14:25:06,M101,Batu,-3.196375,-9.686679,143,46,Linux,MobileApp,Kredit,Success,1,5849890.949329301,96,0,0
TX002737,125654.32,2025-02-28 21:50:07,M140,Bontang,52.5972485,164.063481,449,65,Linux,Web,Debit,Success,1,1318543.1370264161,35,0,0
TX007841,46368.63,2025-06-18 11:44:24,M9,Solok,89.3594655,135.437729,134,21,Mac,MobileApp,QR Payment,Success,1,3679239.220911782,107,0,0
TX006261,41853.86,2025-05-15 15:14:42,M186,Singkawang,67.4660525,171.587380,398,45,Windows,MobileApp,Kredit,Success,1,6420477.471491639,36,0,0
TX008205,50599.31,2025-06-26 15:04:33,M198,Surabaya,32.1794055,-106.424307,284,47,Mac,MobileApp,Kredit,Success,1,2249554.413896839,36,0,0
TX001247,36764.02,2025-01-27 16:53:56,M149,Kendari,48.146089,168.740911,361,29,Android,MobileApp,Tarik Tunai,Success,1,6837286.552346534,78,0,0
TX009335,20404.17,2025-07-21 10:09:20,M17,Manado,-62.1303215,-124.510343,85,58,Linux,MobileApp,Tarik Tunai,Failed,1,1425419.4743322476,72,0,0
TX004194,61927.28,2025-03-31 23:44:33,M96,Banda Aceh,5.713423,60.073898,26,52,Android,MobileApp,QR Payment,Success,1,5964568.616963704,22,0,0
TX008000,50264.82,2025-06-22 09:28:22,M134,Binjai,30.7643915,93.555407,259,30,Windows,MobileApp,Tarik Tunai,Success,1,6879851.273365801,16,1,0
TX007377,92342.54,2025-06-08 11:41:40,M79,Manado,-46.9034635,46.931834,431,66,iOS,ATM,QR Payment,Success,1,19602703.125310518,69,1,0
TX003434,52659.74,2025-03-15 18:59:15,M59,Parepare,-54.4038335,-73.832848,223,40,iOS,EDC,Kredit,Success,1,1224462.9547435835,36,1,0
TX005381,66494.87,2025-04-26 06:37:15,M117,Kota Administrasi Jakarta Pusat,39.921553,33.081701,89,52,Linux,MobileApp,Debit,Success,1,49566637.83032227,80,1,0
TX000958,349245.07,2025-01-21 19:50:49,M122,Bau-Bau,-82.2003625,-94.844715,413,35,Windows,MobileApp,Kredit,Success,1,1588702.4153249003,91,0,0
TX000416,97369.83,2025-01-09 14:52:25,M96,Pangkalpinang,49.1495375,-88.960370,101,26,Mac,EDC,Debit,Success,1,9279926.60090713,43,0,0
TX005741,66617.28,2025-05-04 15:32:05,M122,Metro,14.1776665,148.222006,268,64,Windows,MobileApp,QR Payment,Success,1,2158776.5450358978,100,1,0
TX006727,19474.47,2025-05-25 11:01:36,M44,Payakumbuh,78.296149,-91.129763,107,63,Windows,Web,Transfer,Success,1,6963386.136714461,32,1,0
TX004381,63871.95,2025-04-04 08:55:50,M169,Parepare,-54.4038335,-73.832848,223,40,iOS,ATM,Transfer,Success,1,1213250.7528192576,33,0,0
TX005196,88856.8,2025-04-22 11:47:40,M110,Pematangsiantar,-52.6676895,-130.834741,471,34,Mac,Web,QR Payment,Success,1,2871511.1792106163,24,0,0
TX001112,75556.25,2025-01-24 17:50:59,M38,Palu,62.4584125,-46.009872,450,66,iOS,EDC,Transfer,Success,1,2130376.9250702104,57,0,0
TX002688,159533.04,2025-02-27 09:53:50,M114,Singkawang,68.668704,-1.891773,312,26,Mac,MobileApp,Transfer,Success,1,1801112.475115719,87,0,0
TX006472,38378.58,2025-05-20 11:54:06,M106,Padang Sidempuan,-7.797617,-76.636382,28,53,Windows,Web,Tarik Tunai,Success,1,2361161.4557757946,44,0,0
TX008819,32596.51,2025-07-09 10:35:13,M98,Solok,-53.537946,-172.045892,441,40,Mac,MobileApp,QR Payment,Success,1,9254726.183668075,109,0,0
TX007807,96376.54,2025-06-18 08:56:00,M188,Bau-Bau,31.835944,-3.799185,112,22,Windows,Web,QR Payment,Success,1,9616379.133391814,16,0,0
TX003410,59506.19,2025-03-14 10:36:34,M58,Solok,-60.725049,14.958330,139,46,iOS,Web,Kredit,Success,1,2164201.3025267962,92,0,0
TX000080,62608.31,2025-01-02 15:06:36,M130,Kota Administrasi Jakarta Barat,45.576053,-142.964538,180,33,Windows,MobileApp,Kredit,Pending,1,15075697.721310236,71,0,0
TX004613,45926.78,2025-04-09 13:08:32,M41,Batu,-46.8472975,143.729242,87,27,Windows,ATM,Transfer,Success,1,7429884.840451302,76,0,0
TX001373,56292.52,2025-01-30 12:15:12,M24,Cilegon,-13.302863,-110.808901,465,58,Mac,MobileApp,Debit,Success,1,21392031.572668657,11,0,0
TX001509,253558.82,2025-02-02 16:53:08,M132,Mataram,77.7000765,49.222137,187,24,Android,ATM,Transfer,Success,1,1264058.9944087998,64,1,0
TX006442,21067.14,2025-05-19 12:11:36,M7,Purwokerto,74.527447,-41.886509,280,37,Windows,Web,Debit,Success,1,26025610.97978733,80,0,0
TX003070,150134.5,2025-03-07 16:20:46,M140,Solok,-66.518363,82.812387,117,63,Android,MobileApp,QR Payment,Failed,1,6011909.0252078865,44,0,0
TX003015,32004.31,2025-03-06 13:16:20,M143,Tarakan,-43.9367555,-129.717549,470,29,Android,MobileApp,QR Payment,Success,1,7790046.482789178,52,0,0
TX004822,62924.9,2025-04-14 15:41:07,M158,Pasuruan,6.530362,-161.877597,383,56,Android,Web,QR Payment,Failed,1,19144368.617965803,42,0,0
TX007821,62720.89,2025-06-18 20:14:19,M49,Bandar Lampung,-15.733082,152.827622,350,45,Mac,MobileApp,Debit,Success,1,9269739.313043661,60,0,0
TX000092,235370.18,2025-01-02 08:48:16,M75,Sorong,26.938681,-48.432583,70,42,Mac,Web,Transfer,Success,1,11845608.387817312,73,0,0
TX009420,16138.64,2025-07-22 15:05:47,M78,Balikpapan,19.187686,89.940852,168,29,Android,MobileApp,Transfer,Success,1,2354367.7496477254,75,0,0
TX006599,103884.43,2025-05-23 11:05:36,M109,Pangkalpinang,49.1495375,-88.960370,101,26,Mac,MobileApp,Kredit,Success,1,9273412.001606483,30,0,0
TX004442,78651.05,2025-04-05 08:52:53,M73,Palangkaraya,25.630330,-11.006672,479,33,Android,MobileApp,Kredit,Success,1,5036454.330781237,58,1,0
TX007601,48771.55,2025-06-13 18:31:06,M93,Metro,-75.230961,-123.816386,379,54,iOS,MobileApp,Transfer,Success,1,6536261.288373047,34,0,0
TX003834,39101.17,2025-03-23 08:29:30,M169,Banjarmasin,-58.503729,-74.524952,91,38,Mac,Web,Tarik Tunai,Success,1,5256951.991810813,71,1,0
TX009701,111614.71,2025-07-28 12:02:34,M40,Banjar,53.2233345,156.593145,321,66,iOS,MobileApp,Tarik Tunai,Success,1,615512.7322896717,92,0,0
TX004321,82219.76,2025-04-03 06:14:40,M6,Sorong,69.8525565,-160.460076,183,47,Windows,MobileApp,QR Payment,Success,1,3228222.667361665,71,0,0
TX003393,45498.25,2025-03-14 13:18:18,M78,Jambi,9.5203975,58.729113,103,34,Linux,MobileApp,Tarik Tunai,Success,1,5419016.874243545,116,0,0
TX004751,43643.22,2025-04-12 10:19:06,M53,Banjar,43.189942,64.387179,245,35,Android,MobileApp,Debit,Success,1,14316170.349493135,56,1,0
TX007228,32481.92,2025-06-05 07:04:33,M69,Tanjungbalai,-5.773830,-94.063758,257,50,Android,MobileApp,Tarik Tunai,Success,1,6925438.70173594,59,0,0
TX009190,19198.03,2025-07-17 09:30:34,M126,Banjarmasin,-73.8634205,-107.701869,120,22,Linux,MobileApp,Kredit,Success,1,2895461.458060082,56,0,0
TX002360,108956.65,2025-02-20 17:43:39,M110,Lubuklinggau,87.274966,179.790147,159,36,iOS,MobileApp,QR Payment,Success,1,2761141.956211909,26,0,0
TX001147,40542.4,2025-01-25 06:16:10,M181,Tasikmalaya,25.7612375,-20.625738,240,40,Windows,Web,Tarik Tunai,Success,1,1216735.5133442152,73,1,0
TX005665,80313.74,2025-05-02 07:24:09,M184,Tanjungbalai,-13.409968,6.652615,178,38,Windows,MobileApp,Tarik Tunai,Success,1,2369056.1494485335,10,0,0
TX008074,57719.2,2025-06-23 11:54:21,M27,Tarakan,39.0087935,-85.012086,298,67,Android,EDC,Tarik Tunai,Success,1,1170697.039746645,81,0,0
TX004942,36332.32,2025-04-16 12:24:35,M67,Ternate,57.2340885,107.978535,229,33,iOS,Web,Debit,Success,1,950368.4579108941,68,0,0
TX003662,32213.34,2025-03-19 11:56:26,M140,Kendari,-53.237511,143.932494,226,40,Linux,Web,Tarik Tunai,Success,1,5379338.816084291,118,0,0
TX001562,48647.58,2025-02-03 21:20:17,M53,Bau-Bau,31.835944,-3.799185,112,22,Windows,MobileApp,QR Payment,Success,1,9664108.08890867,119,0,0
TX004112,50775.34,2025-03-29 06:29:46,M37,Palembang,0.038888,-132.827830,68,68,Mac,MobileApp,Kredit,Failed,1,2318129.9062374104,25,1,0
TX009049,41905.0,2025-07-14 06:12:43,M200,Batu,-3.196375,-9.686679,143,46,Linux,MobileApp,Kredit,Success,1,5845448.929540825,65,0,0
TX009275,72627.2,2025-07-19 15:02:00,M105,Palu,35.006580,2.772085,47,32,Windows,ATM,Transfer,Success,1,683893.4048404106,28,1,0
TX008537,34515.17,2025-07-03 16:39:37,M189,Pasuruan,68.748079,-93.429337,242,32,Android,EDC,QR Payment,Success,1,753873.3446909593,99,0,0
TX000794,23333.39,2025-01-17 17:57:25,M169,Kota Administrasi Jakarta Timur,-43.915897,127.452685,174,20,Linux,MobileApp,Kredit,Success,1,2617362.003666837,58,0,0
TX005853,148827.0,2025-05-07 08:18:45,M115,Bandar Lampung,51.9010835,173.199661,271,38,Mac,MobileApp,Kredit,Success,1,13670361.019560868,55,0,0
TX007618,21100.57,2025-06-14 21:17:20,M174,Cirebon,-69.906684,-23.062118,337,44,Android,ATM,QR Payment,Success,1,1480711.998111364,107,1,0
TX001593,23387.79,2025-02-04 15:15:13,M58,Semarang,-83.915157,34.833589,215,25,Android,EDC,Debit,Success,1,402004.82436400565,25,0,0
TX007417,137112.85,2025-06-09 16:47:08,M160,Bengkulu,88.221830,-48.825665,142,33,Android,MobileApp,Transfer,Success,1,327013.5442331166,105,0,0
TX005266,43969.03,2025-04-24 08:21:44,M101,Palangkaraya,89.068556,42.122414,475,58,Android,MobileApp,Debit,Success,1,4604532.143625094,119,0,0
TX007146,224663.59,2025-06-03 12:13:26,M142,Jayapura,53.098300,-172.965658,273,53,iOS,MobileApp,Debit,Success,1,2443643.0599830323,81,0,0
TX000088,58405.0,2025-01-02 09:43:05,M70,Banjar,23.842832,142.500809,25,64,Mac,ATM,Tarik Tunai,Success,1,2165816.9336065412,72,0,0
TX008694,207639.71,2025-07-06 09:22:15,M31,Prabumulih,74.0123485,78.846729,186,57,Linux,Web,Tarik Tunai,Success,1,8323818.248008913,51,1,0
TX009731,19842.91,2025-07-29 12:09:17,M74,Ambon,20.770647,-74.784320,251,29,Linux,Web,Kredit,Success,1,5720154.038297573,100,0,0
TX009445,65056.01,2025-07-23 08:24:04,M173,Tanjungbalai,19.159276,30.517778,194,52,Windows,MobileApp,Transfer,Success,1,1770937.5516771122,89,0,0
TX006753,55837.89,2025-05-26 11:36:48,M82,Sukabumi,-22.7963055,149.430567,233,68,Mac,Web,Transfer,Success,1,6916824.64754879,113,0,0
TX003501,55942.18,2025-03-16 13:55:50,M18,Dumai,58.805770,-116.942889,42,56,iOS,MobileApp,Kredit,Success,1,1923336.3471910527,92,1,0
TX002233,169295.89,2025-02-17 15:45:48,M92,Banda Aceh,-42.486676,-113.817848,27,42,Android,MobileApp,QR Payment,Success,1,8126671.670507353,19,0,0
TX002802,117956.3,2025-03-01 11:24:59,M13,Kota Administrasi Jakarta Pusat,-17.421138,12.215451,472,25,Android,MobileApp,Kredit,Success,1,1003249.461794249,87,1,0
TX004423,41558.59,2025-04-05 10:55:49,M52,Surakarta,49.1516505,-69.801785,417,54,Linux,MobileApp,Debit,Success,1,4090204.331588305,75,1,0
TX005662,35211.1,2025-05-02 11:22:10,M35,Pekalongan,13.018209,-0.483284,295,27,Android,MobileApp,Debit,Success,1,1992346.6646455803,120,0,0
TX007169,84678.25,2025-06-04 13:00:54,M112,Parepare,-22.616081,52.446779,95,33,Linux,Web,Kredit,Success,1,7612765.0581282405,113,0,0
TX008336,83397.8,2025-06-29 07:55:12,M189,Kendari,57.722146,-100.033689,328,39,Windows,MobileApp,Debit,Success,1,3107697.951636059,67,1,0
TX002147,127137.2,2025-02-15 21:42:11,M94,Sungai Penuh,-65.484807,172.596044,414,33,Android,Web,Debit,Success,1,2339127.732443796,13,1,0
TX007968,38096.17,2025-06-21 08:04:55,M155,Banda Aceh,5.713423,60.073898,26,52,Android,MobileApp,QR Payment,Success,1,5988399.729605712,100,1,0
TX006550,35348.32,2025-05-21 16:30:58,M142,Batam,74.9934205,-81.748850,113,19,Linux,MobileApp,QR Payment,Success,1,1077301.794358628,30,0,0
TX007642,144055.55,2025-06-14 10:07:29,M169,Parepare,-27.623501,-122.604771,60,65,Linux,MobileApp,QR Payment,Success,1,1172609.4040860126,97,1,0
TX006163,31761.63,2025-05-13 04:16:59,M92,Sorong,-37.154923,-101.500097,416,33,Mac,Web,Tarik Tunai,Success,1,1485173.407350778,22,0,0
TX001494,108177.23,2025-02-01 16:33:22,M180,Tanjungbalai,76.813492,39.576858,48,67,Android,Web,QR Payment,Success,1,4135986.14094863,80,1,0
TX007695,40667.29,2025-06-15 10:54:43,M139,Solok,-29.048055,-168.931959,243,60,iOS,EDC,Kredit,Success,1,1067759.2075895949,33,1,0
TX007093,81390.01,2025-06-02 22:48:56,M150,Sawahlunto,-29.484995,63.219719,402,70,Mac,MobileApp,Transfer,Success,1,2318246.6133119557,111,0,0
TX001408,10278.73,2025-01-31 08:23:44,M15,Palu,-71.7833775,126.531902,352,39,Mac,ATM,Tarik Tunai,Success,1,5982165.5738078365,104,0,0
TX006690,82565.92,2025-05-25 17:29:04,M49,Palu,62.4584125,-46.009872,450,66,iOS,MobileApp,Tarik Tunai,Success,1,2123367.2601033896,117,1,0
TX003400,100371.62,2025-03-14 21:50:10,M41,Surakarta,63.987887,123.801481,163,21,Android,MobileApp,Transfer,Success,1,7114555.820646816,12,0,0
TX000108,200112.07,2025-01-03 08:35:50,M190,Padang Sidempuan,40.083649,-92.363009,297,48,Linux,MobileApp,Debit,Success,1,1762886.2202694104,113,0,0
TX005635,52428.84,2025-05-02 16:13:32,M11,Tidore Kepulauan,38.5250565,129.230096,316,57,Linux,MobileApp,Tarik Tunai,Pending,1,2080739.5314129791,51,0,0
TX008481,88438.91,2025-07-02 16:22:06,M175,Tanjungbalai,-79.177083,-100.617947,165,50,Linux,MobileApp,Tarik Tunai,Success,1,1244298.5510634156,36,0,0
TX006603,59462.13,2025-05-23 10:07:31,M100,Pangkalpinang,65.686469,30.472355,5,23,Linux,Web,Kredit,Success,1,1992424.524327276,106,0,0
TX001090,68980.01,2025-01-23 11:51:33,M122,Bontang,65.5790095,102.484362,290,60,Linux,Web,Tarik Tunai,Success,1,2089062.4182903096,111,0,0
TX005559,86813.8,2025-04-30 21:42:25,M106,Kota Administrasi Jakarta Timur,-24.2249325,45.108290,209,18,Windows,MobileApp,Debit,Success,1,3410544.5431559924,65,0,0
TX009411,153450.58,2025-07-22 17:12:59,M48,Kediri,-9.675224,28.006961,3,26,Android,Web,Transfer,Success,1,6888774.415552051,83,0,0
TX008142,74628.01,2025-06-25 06:08:58,M89,Subulussalam,-32.8357645,69.706558,2,33,iOS,ATM,Debit,Success,1,2511993.233623591,15,0,0
TX008663,73986.76,2025-07-06 23:48:17,M182,Tasikmalaya,25.7612375,-20.625738,240,40,Windows,Web,Transfer,Success,1,1183291.1588179364,28,1,0
TX006595,39284.44,2025-05-22 17:23:25,M156,Parepare,63.9104285,135.204661,76,66,Windows,Web,Tarik Tunai,Success,1,4084383.8932382786,26,0,0
TX000623,72362.55,2025-01-14 12:14:48,M125,Ternate,-69.5828895,156.599369,20,24,Android,MobileApp,Kredit,Success,1,3807725.0164154107,57,0,0
TX006870,71262.9,2025-05-28 21:48:58,M166,Mataram,48.2470785,-32.810722,341,66,Linux,EDC,Debit,Success,1,5261470.836402669,61,0,0
TX004813,21579.25,2025-04-14 15:13:02,M112,Magelang,24.0700715,-103.689167,191,22,iOS,MobileApp,QR Payment,Success,1,1910765.9965989674,64,0,0
TX006552,71558.28,2025-05-21 06:46:59,M106,Padang,78.264970,-175.368262,499,20,iOS,Web,Tarik Tunai,Success,1,5723886.479930185,110,0,0
TX007529,283116.74,2025-06-12 16:20:53,M110,Palembang,-21.850968,-142.298311,339,42,Linux,EDC,Transfer,Success,1,11375488.29719211,50,0,0
TX005795,15503.19,2025-05-05 20:21:33,M114,Sorong,10.3999495,-178.586557,376,27,iOS,MobileApp,Tarik Tunai,Success,1,9360290.598474197,43,0,0
