amount,timestamp,merchant,location,user_id,is_true_anomaly
47297.06,2025-02-21 07:13:00,Supermarket,Padang Sidempuan,20,0
508576.07,2025-11-06 10:40:00,Restoran,Mojokerto,212,0
658895.6,2026-02-16 21:44:00,Transportasi,Payakumbuh,165,0
149936.97,2025-10-01 07:44:00,Toko Online,Pontianak,177,0
427621.59,2025-06-30 06:31:00,Supermarket,Solok,208,0
624488.16,2025-03-16 21:40:00,Toko Online,Pematangsiantar,251,0
338257.73,2025-03-05 22:45:00,Tagihan,Singkawang,67,0
424112.84,2025-11-12 03:11:00,Kafe,Kotamobagu,309,0
293589.45,2026-02-08 20:32:00,Kafe,Kediri,39,0
450582.04,2025-11-09 18:53:00,Supermarket,Surabaya,297,0
419589.98,2025-11-23 00:01:00,Transportasi,Batu,103,0
303972.68,2026-02-04 20:39:00,Kafe,Bandar Lampung,32,0
394510.17,2026-02-12 01:10:00,Tagihan,Subulussalam,233,0
12496.63,2026-02-17 10:12:51,Toko Tidak Dikenal,Cilegon,55,1
247600.91,2025-06-19 18:01:00,Toko Online,Palembang,407,0
289411.08,2025-12-22 08:28:00,Restoran,Balikpapan,396,0
18044.63,2026-02-18 09:19:15,Toko Tidak Dikenal,Parepare,460,1
335600.14,2025-04-19 21:06:00,Transportasi,Kota Administrasi Jakarta Timur,250,0
260939.87,2025-04-13 19:44:00,Supermarket,Cilegon,374,0
213460.07,2025-12-10 02:22:00,Kafe,Dumai,30,0
190633.59,2025-12-15 03:59:00,Kafe,Batu,117,0
93546.76,2025-11-14 10:22:00,Supermarket,Pariaman,471,0
72851.25,2025-01-05 10:47:00,Supermarket,Bogor,107,0
250857.68,2025-06-20 04:53:00,Transportasi,Bekasi,330,0
126175.94,2025-12-31 17:01:00,Kafe,Palembang,184,0
201995.32,2025-12-31 04:05:00,Kafe,Kota Administrasi Jakarta Barat,221,0
338210.02,2025-12-30 04:14:00,Restoran,Tanjungpinang,411,0
723229.4,2026-01-31 05:47:00,Kafe,Banjarbaru,106,0
12145.84,2026-02-17 12:40:08,Toko Tidak Dikenal,Kota Administrasi Jakarta Utara,67,1
479743.73,2025-03-17 23:34:00,Supermarket,Tual,7,0
251561.86,2025-08-12 15:11:00,Supermarket,Binjai,65,0
199810.43,2025-06-02 10:56:00,Kafe,Malang,64,0
99779.78,2025-10-11 10:46:00,Transportasi,Tomohon,385,0
140978.67,2025-06-10 00:07:00,Toko Online,Sibolga,323,0
562419.45,2026-02-08 00:03:00,Kafe,Palembang,129,0
82559.14,2025-12-07 18:38:00,Supermarket,Sibolga,20,0
286047.68,2025-08-28 09:18:00,Toko Online,Singkawang,68,0
478440.04,2025-05-12 11:54:00,Toko Online,Padang Sidempuan,459,0
73292.47,2025-08-23 08:50:00,Tagihan,Cimahi,205,0
716409.34,2025-05-02 20:41:00,Restoran,Tarakan,143,0
304719.65,2025-06-01 09:46:00,Kafe,Cilegon,53,0
515759.02,2026-01-09 22:51:00,Kafe,Pematangsiantar,119,0
337407.88,2025-01-22 00:25:00,Supermarket,Metro,435,0
107083.88,2025-05-11 00:06:00,Supermarket,Bengkulu,84,0
161681.7,2025-07-15 15:29:00,Transportasi,Medan,24,0
15995691.41,2026-02-17 14:42:40,Tagihan,Banjar,380,1
81538.42,2025-12-12 06:57:00,Transportasi,Pekanbaru,200,0
248346.53,2026-01-13 16:12:00,Tagihan,Malang,408,0
171227.39,2026-01-18 07:53:00,Tagihan,Sungai Penuh,47,0
114365.65,2025-10-21 12:23:00,Supermarket,Kota Administrasi Jakarta Pusat,377,0
260459.48,2025-06-26 04:10:00,Supermarket,Prabumulih,70,0
155241.79,2026-01-29 22:52:00,Transportasi,Bontang,337,0
230720.79,2026-02-07 04:37:00,Supermarket,Batam,147,0
206437.13,2025-06-20 05:25:00,Tagihan,Tangerang,79,0
180426.49,2025-05-05 04:02:00,Tagihan,Blitar,278,0
104812.81,2026-01-27 11:28:00,Tagihan,Magelang,206,0
12920.26,2026-02-19 21:55:12,Toko Tidak Dikenal,Pariaman,83,1
90088.21,2025-02-21 18:37:00,Restoran,Surabaya,434,0
521398.61,2025-03-25 07:32:00,Supermarket,Pekanbaru,297,0
293811.02,2025-12-06 13:59:00,Transportasi,Bekasi,246,0
288596.53,2025-05-11 19:07:00,Tagihan,Banjarbaru,443,0
290547.47,2025-12-20 12:47:00,Transportasi,Ambon,382,0
411666.45,2025-10-25 01:37:00,Supermarket,Tanjungbalai,421,0
241822.65,2025-07-23 17:06:00,Supermarket,Manado,373,0
254895.07,2025-05-23 16:38:00,Tagihan,Batam,382,0
307390.39,2025-04-07 17:19:00,Kafe,Madiun,459,0
310747.35,2025-12-11 05:30:00,Transportasi,Tegal,316,0
199330.23,2025-04-13 10:52:00,Transportasi,Jambi,225,0
69139.14,2025-08-14 13:57:00,Kafe,Subulussalam,428,0
132812.58,2025-10-26 06:05:00,Tagihan,Jayapura,406,0
190791.3,2025-01-11 07:40:00,Restoran,Bandung,363,0
45127.74,2025-03-09 17:54:00,Restoran,Metro,346,0
45231.57,2025-02-13 18:33:00,Toko Online,Tanjungpinang,397,0
287507.01,2025-05-31 20:57:00,Toko Online,Kendari,59,0
245050.95,2025-07-10 12:03:00,Toko Online,Depok,70,0
521977.68,2025-10-21 17:29:00,Toko Online,Palangkaraya,41,0
182719.36,2025-12-22 16:13:00,Restoran,Mojokerto,82,0
562281.68,2025-05-29 14:08:00,Kafe,Cirebon,76,0
80897.41,2025-08-09 21:51:00,Transportasi,Blitar,232,0
205611.59,2025-10-22 05:32:00,Kafe,Surakarta,161,0
318024.48,2025-09-06 14:43:00,Transportasi,Palu,316,0
9127915.6,2026-02-18 00:18:14,Toko Online,Lubuklinggau,405,1
388728.87,2025-06-17 09:50:00,Kafe,Manado,217,0
236886.47,2025-03-01 22:53:00,Restoran,Kota Administrasi Jakarta Selatan,116,0
280109.63,2026-02-03 15:41:00,Tagihan,Solok,179,0
494238.43,2025-07-11 04:01:00,Transportasi,Medan,119,0
183943.81,2025-12-17 20:58:00,Kafe,Dumai,51,0
373870.13,2025-04-21 15:59:00,Toko Online,Binjai,334,0
93828.52,2025-11-22 06:47:00,Restoran,Tebingtinggi,182,0
432527.94,2025-06-08 05:37:00,Kafe,Jayapura,469,0
319594.97,2025-09-16 11:03:00,Kafe,Pasuruan,17,0
901195.14,2025-06-16 23:47:00,Tagihan,Sorong,190,0
78457.25,2025-01-06 11:57:00,Tagihan,Manado,440,0
213991.65,2025-03-03 05:21:00,Transportasi,Bukittinggi,496,0
416167.79,2025-07-16 09:15:00,Toko Online,Jambi,34,0
513397.66,2025-08-18 02:02:00,Transportasi,Tomohon,37,0
218018.92,2025-07-17 23:03:00,Restoran,Solok,382,0
420230.61,2025-10-29 11:52:00,Tagihan,Gorontalo,320,0
71313.35,2025-08-08 03:49:00,Tagihan,Magelang,475,0
467159.4,2025-04-23 10:26:00,Supermarket,Bengkulu,242,0
44728.85,2025-11-30 06:11:00,Restoran,Kupang,444,0
325692.64,2025-02-18 16:37:00,Restoran,Madiun,23,0
406061.17,2025-01-01 02:21:00,Restoran,Bandar Lampung,85,0
77822.68,2025-11-09 00:41:00,Tagihan,Mojokerto,108,0
174752.77,2025-08-22 01:54:00,Toko Online,Kota Administrasi Jakarta Pusat,149,0
411905.97,2025-05-25 02:37:00,Transportasi,Kota Administrasi Jakarta Utara,8,0
70576.09,2025-03-27 20:14:00,Tagihan,Mataram,234,0
519879.68,2025-05-23 20:32:00,Transportasi,Tangerang Selatan,251,0
120138.89,2025-12-18 16:06:00,Kafe,Bekasi,223,0
92933.78,2025-10-21 20:37:00,Restoran,Batu,356,0
64935.81,2025-08-18 00:01:00,Toko Online,Blitar,347,0
551052.56,2025-06-19 11:05:00,Restoran,Mataram,418,0
388725.22,2025-10-13 10:42:00,Kafe,Makassar,180,0
216321.32,2025-12-17 22:56:00,Toko Online,Bontang,124,0
126496.47,2025-03-31 11:12:00,Kafe,Bogor,487,0
138140.27,2025-10-29 15:41:00,Kafe,Bima,341,0
331741.41,2025-09-03 19:53:00,Transportasi,Tomohon,155,0
246021.92,2025-08-20 12:13:00,Kafe,Tegal,117,0
367297.98,2025-10-15 12:55:00,Kafe,Singkawang,326,0
26155.41,2025-06-27 07:16:00,Restoran,Banjarbaru,429,0
683739.16,2025-07-21 09:41:00,Toko Online,Samarinda,16,0
661484.29,2025-08-12 12:34:00,Kafe,Lubuklinggau,125,0
598780.98,2026-01-23 04:03:00,Supermarket,Payakumbuh,259,0
391808.1,2025-10-19 05:45:00,Restoran,Bau-Bau,418,0
254775.53,2025-09-22 23:02:00,Supermarket,Blitar,489,0
307586.85,2025-02-26 11:59:00,Restoran,Malang,441,0
281878.86,2025-03-25 03:13:00,Supermarket,Surabaya,435,0
139031.56,2025-01-13 16:50:00,Kafe,Bima,399,0
208293.1,2025-06-12 13:29:00,Transportasi,Depok,174,0
323518.55,2025-09-25 10:19:00,Kafe,Lhokseumawe,288,0
172565.16,2025-04-23 17:54:00,Toko Online,Metro,453,0
108704.27,2025-07-22 22:19:00,Restoran,Purwokerto,356,0
312541.09,2025-07-20 15:22:00,Tagihan,Kotamobagu,379,0
99072.2,2026-01-18 22:17:00,Kafe,Palu,351,0
461221.85,2025-06-18 05:12:00,Restoran,Palu,265,0
345403.72,2025-10-28 16:33:00,Restoran,Metro,130,0
279194.27,2025-11-28 19:50:00,Transportasi,Bukittinggi,298,0
347880.79,2025-12-17 13:25:00,Supermarket,Salatiga,117,0
209460.54,2026-01-18 11:00:00,Toko Online,Ambon,398,0
109481.38,2025-07-12 00:46:00,Transportasi,Batu,186,0
368646.19,2025-10-19 21:35:00,Supermarket,Depok,439,0
91157.09,2025-12-20 14:14:00,Toko Online,Madiun,12,0
177025.85,2025-10-17 14:18:00,Toko Online,Mojokerto,383,0
282329.89,2025-02-08 07:56:00,Kafe,Bengkulu,82,0
415108.69,2025-06-11 23:12:00,Tagihan,Pagaralam,348,0
46865.25,2025-12-05 17:32:00,Toko Online,Pematangsiantar,257,0
474981.41,2025-11-10 20:12:00,Transportasi,Tomohon,181,0
36720.43,2025-01-05 18:32:00,Supermarket,Cilegon,340,0
292781.44,2025-07-17 14:01:00,Tagihan,Kendari,327,0
448826.61,2025-07-18 11:05:00,Restoran,Banjarbaru,324,0
326720.91,2025-07-30 02:26:00,Restoran,Makassar,294,0
636914.96,2025-06-13 04:40:00,Toko Online,Padang Sidempuan,86,0
46875.03,2025-11-10 23:00:00,Kafe,Surakarta,475,0
69431.06,2025-05-22 03:59:00,Kafe,Mataram,377,0
58091.19,2025-11-21 15:36:00,Transportasi,Pagaralam,249,0
185570.62,2026-01-18 00:47:00,Toko Online,Tegal,183,0
142534.06,2025-06-13 19:17:00,Toko Online,Padang Sidempuan,489,0
320000.57,2025-05-18 01:42:00,Toko Online,Prabumulih,320,0
299067.41,2025-03-17 03:38:00,Supermarket,Tegal,168,0
47809.23,2025-05-24 06:44:00,Transportasi,Sibolga,234,0
140754.47,2025-02-16 00:11:00,Supermarket,Makassar,471,0
614976.69,2025-01-26 01:38:00,Toko Online,Bima,297,0
322028.84,2025-02-28 22:32:00,Toko Online,Denpasar,236,0
335155.78,2025-12-02 19:32:00,Restoran,Bekasi,72,0
271899.89,2025-08-15 17:08:00,Restoran,Ambon,474,0
210066.95,2025-12-30 23:31:00,Restoran,Solok,178,0
95103.13,2025-08-26 19:58:00,Transportasi,Payakumbuh,52,0
118533.85,2025-10-25 11:34:00,Transportasi,Surakarta,441,0
373175.3,2025-03-07 11:47:00,Supermarket,Kota Administrasi Jakarta Barat,259,0
212983.66,2025-05-15 22:59:00,Transportasi,Denpasar,21,0
161987.97,2025-06-28 16:22:00,Kafe,Singkawang,364,0
83042.6,2025-07-08 20:12:00,Kafe,Sibolga,499,0
51822.1,2025-07-06 14:11:00,Tagihan,Cimahi,94,0
330221.31,2025-11-25 05:18:00,Kafe,Mojokerto,127,0
652980.16,2025-10-12 07:04:00,Kafe,Magelang,139,0
682479.35,2025-01-08 02:46:00,Kafe,Banda Aceh,180,0
335010.95,2025-11-12 08:02:00,Supermarket,Sukabumi,125,0
238260.49,2025-05-07 20:56:00,Transportasi,Bengkulu,161,0
333088.42,2025-08-05 00:21:00,Toko Online,Kupang,357,0
187272.4,2025-11-23 19:40:00,Transportasi,Pariaman,13,0
446429.56,2025-01-04 07:34:00,Transportasi,Bandar Lampung,14,0
45601.85,2026-02-19 22:15:29,Toko Tidak Dikenal,Pasuruan,344,1
285489.75,2025-02-19 12:59:00,Toko Online,Balikpapan,349,0
144833.56,2025-10-15 08:30:00,Kafe,Tanjungbalai,282,0
314049.39,2025-05-08 22:58:00,Kafe,Mataram,302,0
136477.63,2025-11-22 13:53:00,Kafe,Tangerang,270,0
247184.53,2025-04-20 09:29:00,Toko Online,Banjarbaru,255,0
76186.12,2025-07-18 05:54:00,Tagihan,Padang Sidempuan,234,0
388597.84,2025-01-03 11:28:00,Supermarket,Makassar,334,0
144990.79,2025-01-27 20:53:00,Restoran,Salatiga,330,0
203037.16,2025-04-14 04:44:00,Restoran,Palembang,0,0
94539.01,2026-01-10 20:56:00,Restoran,Gorontalo,364,0
86493.43,2025-03-08 14:41:00,Tagihan,Tangerang Selatan,473,0
221367.3,2025-01-29 12:59:00,Toko Online,Metro,263,0
430619.5,2025-10-13 13:58:00,Toko Online,Kota Administrasi Jakarta Timur,334,0
103014.99,2025-01-05 17:15:00,Restoran,Samarinda,191,0
95930.79,2025-04-10 14:49:00,Toko Online,Manado,257,0
508103.69,2025-02-27 23:02:00,Toko Online,Banda Aceh,298,0
361055.98,2025-08-30 10:34:00,Supermarket,Yogyakarta,64,0
112292.71,2025-08-23 02:09:00,Restoran,Tegal,313,0
284707.9,2025-06-29 00:10:00,Kafe,Medan,32,0
173754.8,2025-12-16 23:08:00,Kafe,Banjarmasin,337,0
322210.82,2025-10-10 20:15:00,Restoran,Metro,110,0
183651.71,2026-01-01 18:55:00,Transportasi,Probolinggo,129,0
252147.33,2025-01-27 03:22:00,Restoran,Pekalongan,474,0
62338.58,2025-02-08 13:45:00,Toko Online,Palopo,283,0
261795.31,2025-04-19 00:34:00,Kafe,Sibolga,161,0
712993.92,2025-09-29 09:35:00,Supermarket,Samarinda,190,0
100963.05,2025-06-03 23:31:00,Toko Online,Bontang,355,0
422698.55,2026-01-19 23:08:00,Kafe,Sabang,97,0
228054.72,2025-07-06 12:18:00,Tagihan,Medan,349,0
210739.54,2025-08-07 05:44:00,Supermarket,Pangkalpinang,491,0
274418.97,2025-03-27 02:18:00,Restoran,Kendari,201,0
528518.81,2025-06-19 19:21:00,Tagihan,Pekalongan,321,0
147704.67,2025-03-10 12:33:00,Restoran,Banjarbaru,444,0
301866.02,2025-07-21 21:40:00,Kafe,Tanjungbalai,227,0
485131.32,2025-07-22 14:15:00,Toko Online,Pagaralam,16,0
280606.37,2025-02-16 13:43:00,Toko Online,Tanjungbalai,267,0
322515.37,2025-12-06 20:21:00,Supermarket,Sawahlunto,98,0
503579.13,2025-08-11 16:18:00,Toko Online,Metro,297,0
295320.28,2026-01-12 21:05:00,Kafe,Tanjungpinang,59,0
117491.87,2025-11-29 06:24:00,Kafe,Batu,200,0
71551.98,2025-03-19 01:21:00,Kafe,Tarakan,254,0
47964.34,2025-01-20 21:12:00,Supermarket,Singkawang,410,0
451933.34,2025-08-30 02:32:00,Supermarket,Batu,15,0
76974.84,2025-09-27 20:53:00,Transportasi,Tarakan,440,0
497617.29,2025-03-23 13:53:00,Kafe,Tarakan,253,0
267381.81,2025-11-04 04:44:00,Toko Online,Kota Administrasi Jakarta Pusat,357,0
136614.52,2025-02-09 22:05:00,Tagihan,Sibolga,454,0
204756.47,2025-10-27 22:48:00,Kafe,Gorontalo,137,0
117578.19,2025-09-21 12:17:00,Kafe,Pariaman,20,0
168926.93,2025-02-05 01:48:00,Tagihan,Balikpapan,429,0
29211.96,2025-05-21 10:08:00,Toko Online,Palangkaraya,369,0
556841.19,2025-12-21 11:36:00,Kafe,Bogor,309,0
459274.46,2025-08-06 05:57:00,Transportasi,Batu,179,0
435270.3,2025-06-19 04:27:00,Tagihan,Kota Administrasi Jakarta Barat,349,0
44859.04,2025-10-25 13:00:00,Kafe,Sungai Penuh,436,0
267693.73,2025-04-07 14:00:00,Transportasi,Magelang,461,0
454642.75,2025-01-20 01:24:00,Supermarket,Padang Sidempuan,133,0
238835.75,2026-01-16 16:44:00,Tagihan,Gorontalo,103,0
641378.06,2025-01-08 10:36:00,Toko Online,Surakarta,168,0
327030.33,2025-10-16 05:29:00,Transportasi,Surakarta,256,0
53666.38,2025-04-07 11:01:00,Transportasi,Sawahlunto,250,0
60849.05,2025-10-22 21:51:00,Tagihan,Padangpanjang,447,0
157188.78,2025-06-16 19:12:00,Tagihan,Ternate,434,0
408172.64,2025-10-01 04:33:00,Supermarket,Bandung,395,0
359002.72,2025-07-20 15:32:00,Kafe,Tidore Kepulauan,244,0
62776.94,2025-11-11 06:29:00,Supermarket,Denpasar,355,0
279406.92,2025-12-08 10:33:00,Restoran,Surabaya,409,0
398656.88,2025-10-08 05:58:00,Tagihan,Pematangsiantar,74,0
63307.77,2025-04-29 15:02:00,Tagihan,Jambi,480,0
115166.04,2025-04-18 06:18:00,Transportasi,Bandung,496,0
310623.7,2025-05-14 22:57:00,Transportasi,Cirebon,479,0
147089.58,2025-04-25 15:43:00,Restoran,Bandar Lampung,187,0
63632.27,2025-09-15 01:45:00,Kafe,Prabumulih,475,0
313063.25,2026-02-01 02:16:00,Tagihan,Balikpapan,215,0
69803.86,2025-05-23 06:15:00,Kafe,Palangkaraya,230,0
483357.61,2025-03-19 12:31:00,Supermarket,Kota Administrasi Jakarta Utara,60,0
314295.02,2025-04-02 14:08:00,Restoran,Kota Administrasi Jakarta Selatan,335,0
15169.22,2026-02-18 11:20:09,Supermarket,Batu,111,1
516762.81,2025-01-19 19:58:00,Supermarket,Solok,168,0
500641.89,2025-08-07 17:23:00,Supermarket,Kota Administrasi Jakarta Selatan,208,0
131912.49,2025-06-09 04:17:00,Transportasi,Palopo,267,0
389857.83,2026-02-11 18:06:00,Supermarket,Subulussalam,309,0
267295.3,2025-12-02 19:51:00,Kafe,Makassar,192,0
501853.11,2025-12-04 22:12:00,Kafe,Pangkalpinang,345,0
427025.6,2025-05-04 13:45:00,Restoran,Bau-Bau,173,0
336020.87,2025-10-08 22:40:00,Toko Online,Binjai,19,0
201904.26,2025-04-18 22:16:00,Toko Online,Pasuruan,263,0
45316.51,2025-01-24 01:40:00,Toko Online,Tarakan,428,0
135261.16,2025-12-11 08:55:00,Supermarket,Serang,45,0
127705.89,2025-06-04 23:30:00,Kafe,Jayapura,477,0
555125.33,2025-04-19 08:30:00,Supermarket,Palopo,233,0
528048.31,2026-01-02 14:17:00,Supermarket,Singkawang,7,0
111630.42,2025-07-20 17:37:00,Transportasi,Sabang,186,0
289468.92,2025-05-15 15:51:00,Supermarket,Palopo,308,0
503461.32,2025-01-07 17:40:00,Toko Online,Banda Aceh,495,0
463679.23,2025-08-15 10:01:00,Restoran,Padang,396,0
259588.99,2025-02-01 00:03:00,Kafe,Surabaya,122,0
346796.28,2026-02-07 21:29:00,Restoran,Kota Administrasi Jakarta Utara,160,0
124369.18,2025-01-11 04:00:00,Kafe,Kota Administrasi Jakarta Timur,436,0
42036.42,2025-01-15 07:40:00,Restoran,Sabang,410,0
356426.55,2025-03-28 12:18:00,Kafe,Pangkalpinang,92,0
420540.47,2025-11-11 09:09:00,Kafe,Blitar,129,0
600311.58,2026-01-23 01:33:00,Kafe,Tebingtinggi,468,0
163338.01,2025-11-06 09:52:00,Supermarket,Cilegon,471,0
67033.3,2025-04-25 09:58:00,Supermarket,Batu,331,0
224922.45,2025-07-12 20:37:00,Supermarket,Tanjungbalai,226,0
138425.68,2025-05-20 13:04:00,Supermarket,Purwokerto,353,0
244567.72,2025-12-25 10:30:00,Tagihan,Bengkulu,55,0
168995.54,2025-08-13 17:48:00,Supermarket,Banjarmasin,241,0
525317.34,2025-11-26 09:48:00,Transportasi,Depok,227,0
338721.52,2025-02-20 23:03:00,Toko Online,Kota Administrasi Jakarta Pusat,199,0
97911.69,2025-09-13 10:01:00,Transportasi,Purwokerto,257,0
635419.72,2025-02-20 10:48:00,Tagihan,Jayapura,485,0
144231.29,2025-08-09 18:18:00,Toko Online,Sungai Penuh,160,0
209038.45,2025-01-25 11:33:00,Restoran,Pariaman,163,0
143050.68,2025-11-23 17:33:00,Restoran,Tanjungpinang,43,0
90190.01,2025-06-26 22:24:00,Restoran,Tangerang,128,0
73103.27,2025-11-08 19:22:00,Supermarket,Bengkulu,368,0
455022.81,2025-05-07 01:05:00,Tagihan,Meulaboh,357,0
325378.01,2025-09-16 13:15:00,Restoran,Payakumbuh,246,0
84857.87,2025-06-16 14:07:00,Restoran,Tarakan,384,0
425036.29,2025-02-23 17:20:00,Supermarket,Palu,83,0
190910.79,2025-07-15 12:02:00,Tagihan,Singkawang,333,0
346000.7,2025-04-14 04:15:00,Supermarket,Mataram,468,0
296578.19,2025-09-21 20:29:00,Restoran,Malang,479,0
503868.35,2025-09-10 15:21:00,Tagihan,Kota Administrasi Jakarta Pusat,419,0
541717.95,2025-02-08 07:21:00,Toko Online,Kendari,449,0
84396.25,2025-09-17 09:59:00,Transportasi,Purwokerto,268,0
353647.08,2026-01-08 23:06:00,Transportasi,Sibolga,320,0
243288.66,2025-12-06 21:53:00,Supermarket,Pariaman,5,0
418645.08,2025-09-11 11:07:00,Transportasi,Magelang,420,0
267109.52,2025-07-24 23:44:00,Transportasi,Denpasar,420,0
370523.07,2025-01-31 05:55:00,Supermarket,Dumai,366,0
411050.06,2025-05-14 00:37:00,Toko Online,Kota Administrasi Jakarta Pusat,75,0
465839.05,2025-04-20 00:51:00,Tagihan,Magelang,423,0
39660.68,2025-03-24 19:15:00,Toko Online,Sabang,269,0
60926.48,2025-05-06 14:21:00,Toko Online,Tomohon,128,0
338561.84,2025-04-26 16:31:00,Restoran,Banjarbaru,402,0
124330.94,2025-01-27 05:35:00,Supermarket,Sawahlunto,289,0
86887.73,2025-12-23 21:41:00,Transportasi,Medan,218,0
432861.68,2026-02-02 03:55:00,Kafe,Medan,122,0
202605.49,2025-05-25 21:03:00,Kafe,Kota Administrasi Jakarta Selatan,21,0
150216.84,2025-02-27 20:08:00,Kafe,Parepare,287,0
145781.86,2026-02-02 08:54:00,Kafe,Mojokerto,372,0
254919.76,2025-02-09 03:12:00,Transportasi,Sawahlunto,301,0
257145.69,2025-04-15 00:24:00,Restoran,Mataram,89,0
239045.27,2026-02-11 12:57:00,Restoran,Jambi,53,0
454942.38,2025-07-22 18:32:00,Transportasi,Yogyakarta,388,0
237401.51,2025-05-10 17:24:00,Tagihan,Sabang,467,0
157978.13,2025-06-12 11:37:00,Tagihan,Bontang,375,0
106320.79,2025-02-18 13:32:00,Kafe,Tarakan,84,0
336392.57,2026-02-12 23:04:00,Tagihan,Palembang,233,0
256843.42,2025-08-20 02:57:00,Supermarket,Madiun,132,0
248150.85,2025-05-31 15:12:00,Toko Online,Serang,212,0
278234.69,2025-12-18 01:20:00,Kafe,Serang,210,0
65585.77,2025-06-06 13:23:00,Toko Online,Palopo,230,0
86656.99,2026-01-16 02:24:00,Toko Online,Pontianak,52,0
124100.81,2025-02-01 00:51:00,Kafe,Bima,450,0
581811.52,2025-01-23 09:57:00,Toko Online,Denpasar,9,0
192777.52,2025-07-18 18:00:00,Toko Online,Salatiga,86,0
169090.62,2025-03-20 13:46:00,Restoran,Banjarbaru,186,0
120278.47,2025-04-16 18:54:00,Tagihan,Meulaboh,361,0
201209.9,2025-05-29 19:51:00,Kafe,Ambon,341,0
123469.02,2025-12-29 22:12:00,Supermarket,Depok,126,0
70829.03,2025-12-04 05:39:00,Tagihan,Bitung,150,0
439087.83,2025-07-17 00:20:00,Restoran,Kendari,488,0
426019.1,2025-03-12 11:19:00,Restoran,Banjar,470,0
89656.55,2025-01-08 17:01:00,Kafe,Samarinda,272,0
403733.54,2026-01-31 10:40:00,Tagihan,Padangpanjang,143,0
527202.89,2025-07-31 23:42:00,Restoran,Bukittinggi,243,0
541373.82,2025-10-15 05:38:00,Toko Online,Magelang,263,0
108308.52,2025-01-17 19:00:00,Toko Online,Surabaya,331,0
94572.5,2025-11-22 04:53:00,Tagihan,Manado,397,0
367293.19,2025-03-11 05:56:00,Restoran,Depok,404,0
382781.39,2026-01-17 00:48:00,Restoran,Bukittinggi,498,0
287375.17,2025-03-03 09:42:00,Toko Online,Semarang,198,0
340004.54,2025-12-29 01:58:00,Toko Online,Kendari,361,0
609974.6,2025-03-29 09:52:00,Transportasi,Banjarmasin,419,0
287178.11,2025-12-28 08:46:00,Transportasi,Tomohon,244,0
376827.74,2025-11-13 18:40:00,Kafe,Palu,85,0
541558.11,2025-11-25 22:35:00,Kafe,Tanjungpinang,146,0
349572.48,2025-07-08 01:36:00,Supermarket,Singkawang,4,0
308154.27,2025-12-18 09:09:00,Toko Online,Malang,407,0
200335.66,2025-01-14 03:47:00,Restoran,Bontang,473,0
115322.44,2025-03-13 23:37:00,Transportasi,Tarakan,43,0
179067.8,2025-07-28 11:10:00,Toko Online,Palembang,461,0
140432.89,2025-07-24 02:46:00,Supermarket,Balikpapan,355,0
607253.34,2026-01-10 11:24:00,Tagihan,Manado,263,0
197568.98,2025-02-13 22:29:00,Toko Online,Kupang,453,0
704940.04,2025-01-18 10:46:00,Restoran,Probolinggo,388,0
574340.07,2026-02-01 05:56:00,Tagihan,Palopo,452,0
126236.14,2025-12-30 21:30:00,Restoran,Tangerang,292,0
619488.96,2025-11-20 10:25:00,Tagihan,Depok,238,0
49795.94,2025-07-02 16:41:00,Transportasi,Kota Administrasi Jakarta Barat,249,0
415584.84,2025-11-20 03:31:00,Transportasi,Ambon,147,0
542520.09,2026-01-29 12:27:00,Tagihan,Malang,333,0
256919.51,2026-02-12 04:41:00,Tagihan,Sabang,311,0
492169.83,2025-10-02 13:33:00,Kafe,Sungai Penuh,167,0
113470.69,2025-03-27 00:23:00,Transportasi,Bandar Lampung,45,0
257692.79,2025-05-05 01:38:00,Tagihan,Purwokerto,276,0
183058.24,2025-06-14 19:52:00,Kafe,Tomohon,254,0
88011.4,2026-02-05 22:48:00,Supermarket,Sawahlunto,35,0
489827.25,2025-01-02 10:55:00,Restoran,Pontianak,8,0
354334.21,2025-03-26 04:37:00,Tagihan,Surakarta,199,0
281803.57,2025-10-17 08:43:00,Kafe,Tebingtinggi,207,0
286098.04,2025-10-06 22:34:00,Kafe,Pontianak,59,0
97065.47,2026-02-06 07:06:00,Supermarket,Sibolga,480,0
206575.06,2025-12-10 19:56:00,Kafe,Kota Administrasi Jakarta Pusat,92,0
416276.43,2025-08-01 11:42:00,Kafe,Mojokerto,80,0
239002.46,2025-07-06 17:11:00,Toko Online,Banjar,75,0
231572.67,2025-10-25 06:34:00,Restoran,Dumai,494,0
941266.56,2025-11-05 00:38:00,Restoran,Gorontalo,388,0
671089.35,2026-02-20 05:15:29,Tagihan,Madiun,51,1
94379.99,2025-08-10 04:44:00,Kafe,Tanjungpinang,31,0
480983.38,2025-04-16 19:56:00,Transportasi,Medan,378,0
74363.14,2026-01-17 10:11:00,Toko Online,Sawahlunto,11,0
120580.57,2025-03-06 07:05:00,Kafe,Palangkaraya,393,0
145687.63,2026-01-15 16:53:00,Supermarket,Kota Administrasi Jakarta Barat,134,0
397774.38,2025-03-21 08:53:00,Kafe,Pangkalpinang,119,0
162314.85,2026-01-23 20:32:00,Supermarket,Tomohon,358,0
214496.14,2025-04-29 10:03:00,Transportasi,Kota Administrasi Jakarta Pusat,227,0
